"","year","country","influenza activity"
"12284",2011,"Norway",607540
"12285",2011,"Paraguay",607540
"12286",2011,"Peru",607540
"12287",2011,"Poland",607540
"12288",2011,"Romania",607540
"12289",2011,"Russia",607540
"12290",2011,"South.Africa",607540
"12291",2011,"Spain",607540
"12292",2011,"Sweden",607540
"12293",2011,"Switzerland",607540
"12294",2011,"Ukraine",607540
"12295",2011,"United.States",607540
"12296",2011,"Uruguay",607540
"12297",2011,"Argentina",607540
"12298",2011,"Australia",607540
"12299",2011,"Austria",607540
"12300",2011,"Belgium",607540
"12301",2011,"Bolivia",607540
"12302",2011,"Brazil",607540
"12303",2011,"Bulgaria",607540
"12304",2011,"Canada",607540
"12305",2011,"Chile",607540
"12306",2011,"France",607540
"12307",2011,"Germany",607540
"12308",2011,"Hungary",607540
"12309",2011,"Japan",607540
"12310",2011,"Mexico",607540
"12311",2011,"Netherlands",607540
"12312",2011,"New.Zealand",607540
"12313",2011,"Norway",607540
"12314",2011,"Paraguay",607540
"12315",2011,"Peru",607540
"12316",2011,"Poland",607540
"12317",2011,"Romania",607540
"12318",2011,"Russia",607540
"12319",2011,"South.Africa",607540
"12320",2011,"Spain",607540
"12321",2011,"Sweden",607540
"12322",2011,"Switzerland",607540
"12323",2011,"Ukraine",607540
"12324",2011,"United.States",607540
"12325",2011,"Uruguay",607540
"12326",2011,"Argentina",607540
"12327",2011,"Australia",607540
"12328",2011,"Austria",607540
"12329",2011,"Belgium",607540
"12330",2011,"Bolivia",607540
"12331",2011,"Brazil",607540
"12332",2011,"Bulgaria",607540
"12333",2011,"Canada",607540
"12334",2011,"Chile",607540
"12335",2011,"France",607540
"12336",2011,"Germany",607540
"12337",2011,"Hungary",607540
"12338",2011,"Japan",607540
"12339",2011,"Mexico",607540
"12340",2011,"Netherlands",607540
"12341",2011,"New.Zealand",607540
"12342",2011,"Norway",607540
"12343",2011,"Paraguay",607540
"12344",2011,"Peru",607540
"12345",2011,"Poland",607540
"12346",2011,"Romania",607540
"12347",2011,"Russia",607540
"12348",2011,"South.Africa",607540
"12349",2011,"Spain",607540
"12350",2011,"Sweden",607540
"12351",2011,"Switzerland",607540
"12352",2011,"Ukraine",607540
"12353",2011,"United.States",607540
"12354",2011,"Uruguay",607540
"12355",2011,"Argentina",607540
"12356",2011,"Australia",607540
"12357",2011,"Austria",607540
"12358",2011,"Belgium",607540
"12359",2011,"Bolivia",607540
"12360",2011,"Brazil",607540
"12361",2011,"Bulgaria",607540
"12362",2011,"Canada",607540
"12363",2011,"Chile",607540
"12364",2011,"France",607540
"12365",2011,"Germany",607540
"12366",2011,"Hungary",607540
"12367",2011,"Japan",607540
"12368",2011,"Mexico",607540
"12369",2011,"Netherlands",607540
"12370",2011,"New.Zealand",607540
"12371",2011,"Norway",607540
"12372",2011,"Paraguay",607540
"12373",2011,"Peru",607540
"12374",2011,"Poland",607540
"12375",2011,"Romania",607540
"12376",2011,"Russia",607540
"12377",2011,"South.Africa",607540
"12378",2011,"Spain",607540
"12379",2011,"Sweden",607540
"12380",2011,"Switzerland",607540
"12381",2011,"Ukraine",607540
"12382",2011,"United.States",607540
"12383",2011,"Uruguay",607540
"12384",2011,"Argentina",607540
"12385",2011,"Australia",607540
"12386",2011,"Austria",607540
"12387",2011,"Belgium",607540
"12388",2011,"Bolivia",607540
"12389",2011,"Brazil",607540
"12390",2011,"Bulgaria",607540
"12391",2011,"Canada",607540
"12392",2011,"Chile",607540
"12393",2011,"France",607540
"12394",2011,"Germany",607540
"12395",2011,"Hungary",607540
"12396",2011,"Japan",607540
"12397",2011,"Mexico",607540
"12398",2011,"Netherlands",607540
"12399",2011,"New.Zealand",607540
"12400",2011,"Norway",607540
"12401",2011,"Paraguay",607540
"12402",2011,"Peru",607540
"12403",2011,"Poland",607540
"12404",2011,"Romania",607540
"12405",2011,"Russia",607540
"12406",2011,"South.Africa",607540
"12407",2011,"Spain",607540
"12408",2011,"Sweden",607540
"12409",2011,"Switzerland",607540
"12410",2011,"Ukraine",607540
"12411",2011,"United.States",607540
"12412",2011,"Uruguay",607540
"12413",2011,"Argentina",607540
"12414",2011,"Australia",607540
"12415",2011,"Austria",607540
"12416",2011,"Belgium",607540
"12417",2011,"Bolivia",607540
"12418",2011,"Brazil",607540
"12419",2011,"Bulgaria",607540
"12420",2011,"Canada",607540
"12421",2011,"Chile",607540
"12422",2011,"France",607540
"12423",2011,"Germany",607540
"12424",2011,"Hungary",607540
"12425",2011,"Japan",607540
"12426",2011,"Mexico",607540
"12427",2011,"Netherlands",607540
"12428",2011,"New.Zealand",607540
"12429",2011,"Norway",607540
"12430",2011,"Paraguay",607540
"12431",2011,"Peru",607540
"12432",2011,"Poland",607540
"12433",2011,"Romania",607540
"12434",2011,"Russia",607540
"12435",2011,"South.Africa",607540
"12436",2011,"Spain",607540
"12437",2011,"Sweden",607540
"12438",2011,"Switzerland",607540
"12439",2011,"Ukraine",607540
"12440",2011,"United.States",607540
"12441",2011,"Uruguay",607540
"12442",2011,"Argentina",607540
"12443",2011,"Australia",607540
"12444",2011,"Austria",607540
"12445",2011,"Belgium",607540
"12446",2011,"Bolivia",607540
"12447",2011,"Brazil",607540
"12448",2011,"Bulgaria",607540
"12449",2011,"Canada",607540
"12450",2011,"Chile",607540
"12451",2011,"France",607540
"12452",2011,"Germany",607540
"12453",2011,"Hungary",607540
"12454",2011,"Japan",607540
"12455",2011,"Mexico",607540
"12456",2011,"Netherlands",607540
"12457",2011,"New.Zealand",607540
"12458",2011,"Norway",607540
"12459",2011,"Paraguay",607540
"12460",2011,"Peru",607540
"12461",2011,"Poland",607540
"12462",2011,"Romania",607540
"12463",2011,"Russia",607540
"12464",2011,"South.Africa",607540
"12465",2011,"Spain",607540
"12466",2011,"Sweden",607540
"12467",2011,"Switzerland",607540
"12468",2011,"Ukraine",607540
"12469",2011,"United.States",607540
"12470",2011,"Uruguay",607540
"12471",2011,"Argentina",607540
"12472",2011,"Australia",607540
"12473",2011,"Austria",607540
"12474",2011,"Belgium",607540
"12475",2011,"Bolivia",607540
"12476",2011,"Brazil",607540
"12477",2011,"Bulgaria",607540
"12478",2011,"Canada",607540
"12479",2011,"Chile",607540
"12480",2011,"France",607540
"12481",2011,"Germany",607540
"12482",2011,"Hungary",607540
"12483",2011,"Japan",607540
"12484",2011,"Mexico",607540
"12485",2011,"Netherlands",607540
"12486",2011,"New.Zealand",607540
"12487",2011,"Norway",607540
"12488",2011,"Paraguay",607540
"12489",2011,"Peru",607540
"12490",2011,"Poland",607540
"12491",2011,"Romania",607540
"12492",2011,"Russia",607540
"12493",2011,"South.Africa",607540
"12494",2011,"Spain",607540
"12495",2011,"Sweden",607540
"12496",2011,"Switzerland",607540
"12497",2011,"Ukraine",607540
"12498",2011,"United.States",607540
"12499",2011,"Uruguay",607540
"12500",2011,"Argentina",607540
"12501",2011,"Australia",607540
"12502",2011,"Austria",607540
"12503",2011,"Belgium",607540
"12504",2011,"Bolivia",607540
"12505",2011,"Brazil",607540
"12506",2011,"Bulgaria",607540
"12507",2011,"Canada",607540
"12508",2011,"Chile",607540
"12509",2011,"France",607540
"12510",2011,"Germany",607540
"12511",2011,"Hungary",607540
"12512",2011,"Japan",607540
"12513",2011,"Mexico",607540
"12514",2011,"Netherlands",607540
"12515",2011,"New.Zealand",607540
"12516",2011,"Norway",607540
"12517",2011,"Paraguay",607540
"12518",2011,"Peru",607540
"12519",2011,"Poland",607540
"12520",2011,"Romania",607540
"12521",2011,"Russia",607540
"12522",2011,"South.Africa",607540
"12523",2011,"Spain",607540
"12524",2011,"Sweden",607540
"12525",2011,"Switzerland",607540
"12526",2011,"Ukraine",607540
"12527",2011,"United.States",607540
"12528",2011,"Uruguay",607540
"12529",2011,"Argentina",607540
"12530",2011,"Australia",607540
"12531",2011,"Austria",607540
"12532",2011,"Belgium",607540
"12533",2011,"Bolivia",607540
"12534",2011,"Brazil",607540
"12535",2011,"Bulgaria",607540
"12536",2011,"Canada",607540
"12537",2011,"Chile",607540
"12538",2011,"France",607540
"12539",2011,"Germany",607540
"12540",2011,"Hungary",607540
"12541",2011,"Japan",607540
"12542",2011,"Mexico",607540
"12543",2011,"Netherlands",607540
"12544",2011,"New.Zealand",607540
"12545",2011,"Norway",607540
"12546",2011,"Paraguay",607540
"12547",2011,"Peru",607540
"12548",2011,"Poland",607540
"12549",2011,"Romania",607540
"12550",2011,"Russia",607540
"12551",2011,"South.Africa",607540
"12552",2011,"Spain",607540
"12553",2011,"Sweden",607540
"12554",2011,"Switzerland",607540
"12555",2011,"Ukraine",607540
"12556",2011,"United.States",607540
"12557",2011,"Uruguay",607540
"12558",2011,"Argentina",607540
"12559",2011,"Australia",607540
"12560",2011,"Austria",607540
"12561",2011,"Belgium",607540
"12562",2011,"Bolivia",607540
"12563",2011,"Brazil",607540
"12564",2011,"Bulgaria",607540
"12565",2011,"Canada",607540
"12566",2011,"Chile",607540
"12567",2011,"France",607540
"12568",2011,"Germany",607540
"12569",2011,"Hungary",607540
"12570",2011,"Japan",607540
"12571",2011,"Mexico",607540
"12572",2011,"Netherlands",607540
"12573",2011,"New.Zealand",607540
"12574",2011,"Norway",607540
"12575",2011,"Paraguay",607540
"12576",2011,"Peru",607540
"12577",2011,"Poland",607540
"12578",2011,"Romania",607540
"12579",2011,"Russia",607540
"12580",2011,"South.Africa",607540
"12581",2011,"Spain",607540
"12582",2011,"Sweden",607540
"12583",2011,"Switzerland",607540
"12584",2011,"Ukraine",607540
"12585",2011,"United.States",607540
"12586",2011,"Uruguay",607540
"12587",2011,"Argentina",607540
"12588",2011,"Australia",607540
"12589",2011,"Austria",607540
"12590",2011,"Belgium",607540
"12591",2011,"Bolivia",607540
"12592",2011,"Brazil",607540
"12593",2011,"Bulgaria",607540
"12594",2011,"Canada",607540
"12595",2011,"Chile",607540
"12596",2011,"France",607540
"12597",2011,"Germany",607540
"12598",2011,"Hungary",607540
"12599",2011,"Japan",607540
"12600",2011,"Mexico",607540
"12601",2011,"Netherlands",607540
"12602",2011,"New.Zealand",607540
"12603",2011,"Norway",607540
"12604",2011,"Paraguay",607540
"12605",2011,"Peru",607540
"12606",2011,"Poland",607540
"12607",2011,"Romania",607540
"12608",2011,"Russia",607540
"12609",2011,"South.Africa",607540
"12610",2011,"Spain",607540
"12611",2011,"Sweden",607540
"12612",2011,"Switzerland",607540
"12613",2011,"Ukraine",607540
"12614",2011,"United.States",607540
"12615",2011,"Uruguay",607540
"12616",2011,"Argentina",607540
"12617",2011,"Australia",607540
"12618",2011,"Austria",607540
"12619",2011,"Belgium",607540
"12620",2011,"Bolivia",607540
"12621",2011,"Brazil",607540
"12622",2011,"Bulgaria",607540
"12623",2011,"Canada",607540
"12624",2011,"Chile",607540
"12625",2011,"France",607540
"12626",2011,"Germany",607540
"12627",2011,"Hungary",607540
"12628",2011,"Japan",607540
"12629",2011,"Mexico",607540
"12630",2011,"Netherlands",607540
"12631",2011,"New.Zealand",607540
"12632",2011,"Norway",607540
"12633",2011,"Paraguay",607540
"12634",2011,"Peru",607540
"12635",2011,"Poland",607540
"12636",2011,"Romania",607540
"12637",2011,"Russia",607540
"12638",2011,"South.Africa",607540
"12639",2011,"Spain",607540
"12640",2011,"Sweden",607540
"12641",2011,"Switzerland",607540
"12642",2011,"Ukraine",607540
"12643",2011,"United.States",607540
"12644",2011,"Uruguay",607540
"12645",2011,"Argentina",607540
"12646",2011,"Australia",607540
"12647",2011,"Austria",607540
"12648",2011,"Belgium",607540
"12649",2011,"Bolivia",607540
"12650",2011,"Brazil",607540
"12651",2011,"Bulgaria",607540
"12652",2011,"Canada",607540
"12653",2011,"Chile",607540
"12654",2011,"France",607540
"12655",2011,"Germany",607540
"12656",2011,"Hungary",607540
"12657",2011,"Japan",607540
"12658",2011,"Mexico",607540
"12659",2011,"Netherlands",607540
"12660",2011,"New.Zealand",607540
"12661",2011,"Norway",607540
"12662",2011,"Paraguay",607540
"12663",2011,"Peru",607540
"12664",2011,"Poland",607540
"12665",2011,"Romania",607540
"12666",2011,"Russia",607540
"12667",2011,"South.Africa",607540
"12668",2011,"Spain",607540
"12669",2011,"Sweden",607540
"12670",2011,"Switzerland",607540
"12671",2011,"Ukraine",607540
"12672",2011,"United.States",607540
"12673",2011,"Uruguay",607540
"12674",2011,"Argentina",607540
"12675",2011,"Australia",607540
"12676",2011,"Austria",607540
"12677",2011,"Belgium",607540
"12678",2011,"Bolivia",607540
"12679",2011,"Brazil",607540
"12680",2011,"Bulgaria",607540
"12681",2011,"Canada",607540
"12682",2011,"Chile",607540
"12683",2011,"France",607540
"12684",2011,"Germany",607540
"12685",2011,"Hungary",607540
"12686",2011,"Japan",607540
"12687",2011,"Mexico",607540
"12688",2011,"Netherlands",607540
"12689",2011,"New.Zealand",607540
"12690",2011,"Norway",607540
"12691",2011,"Paraguay",607540
"12692",2011,"Peru",607540
"12693",2011,"Poland",607540
"12694",2011,"Romania",607540
"12695",2011,"Russia",607540
"12696",2011,"South.Africa",607540
"12697",2011,"Spain",607540
"12698",2011,"Sweden",607540
"12699",2011,"Switzerland",607540
"12700",2011,"Ukraine",607540
"12701",2011,"United.States",607540
"12702",2011,"Uruguay",607540
"12703",2011,"Argentina",607540
"12704",2011,"Australia",607540
"12705",2011,"Austria",607540
"12706",2011,"Belgium",607540
"12707",2011,"Bolivia",607540
"12708",2011,"Brazil",607540
"12709",2011,"Bulgaria",607540
"12710",2011,"Canada",607540
"12711",2011,"Chile",607540
"12712",2011,"France",607540
"12713",2011,"Germany",607540
"12714",2011,"Hungary",607540
"12715",2011,"Japan",607540
"12716",2011,"Mexico",607540
"12717",2011,"Netherlands",607540
"12718",2011,"New.Zealand",607540
"12719",2011,"Norway",607540
"12720",2011,"Paraguay",607540
"12721",2011,"Peru",607540
"12722",2011,"Poland",607540
"12723",2011,"Romania",607540
"12724",2011,"Russia",607540
"12725",2011,"South.Africa",607540
"12726",2011,"Spain",607540
"12727",2011,"Sweden",607540
"12728",2011,"Switzerland",607540
"12729",2011,"Ukraine",607540
"12730",2011,"United.States",607540
"12731",2011,"Uruguay",607540
"12732",2011,"Argentina",607540
"12733",2011,"Australia",607540
"12734",2011,"Austria",607540
"12735",2011,"Belgium",607540
"12736",2011,"Bolivia",607540
"12737",2011,"Brazil",607540
"12738",2011,"Bulgaria",607540
"12739",2011,"Canada",607540
"12740",2011,"Chile",607540
"12741",2011,"France",607540
"12742",2011,"Germany",607540
"12743",2011,"Hungary",607540
"12744",2011,"Japan",607540
"12745",2011,"Mexico",607540
"12746",2011,"Netherlands",607540
"12747",2011,"New.Zealand",607540
"12748",2011,"Norway",607540
"12749",2011,"Paraguay",607540
"12750",2011,"Peru",607540
"12751",2011,"Poland",607540
"12752",2011,"Romania",607540
"12753",2011,"Russia",607540
"12754",2011,"South.Africa",607540
"12755",2011,"Spain",607540
"12756",2011,"Sweden",607540
"12757",2011,"Switzerland",607540
"12758",2011,"Ukraine",607540
"12759",2011,"United.States",607540
"12760",2011,"Uruguay",607540
"12761",2011,"Argentina",607540
"12762",2011,"Australia",607540
"12763",2011,"Austria",607540
"12764",2011,"Belgium",607540
"12765",2011,"Bolivia",607540
"12766",2011,"Brazil",607540
"12767",2011,"Bulgaria",607540
"12768",2011,"Canada",607540
"12769",2011,"Chile",607540
"12770",2011,"France",607540
"12771",2011,"Germany",607540
"12772",2011,"Hungary",607540
"12773",2011,"Japan",607540
"12774",2011,"Mexico",607540
"12775",2011,"Netherlands",607540
"12776",2011,"New.Zealand",607540
"12777",2011,"Norway",607540
"12778",2011,"Paraguay",607540
"12779",2011,"Peru",607540
"12780",2011,"Poland",607540
"12781",2011,"Romania",607540
"12782",2011,"Russia",607540
"12783",2011,"South.Africa",607540
"12784",2011,"Spain",607540
"12785",2011,"Sweden",607540
"12786",2011,"Switzerland",607540
"12787",2011,"Ukraine",607540
"12788",2011,"United.States",607540
"12789",2011,"Uruguay",607540
"12790",2011,"Argentina",607540
"12791",2011,"Australia",607540
"12792",2011,"Austria",607540
"12793",2011,"Belgium",607540
"12794",2011,"Bolivia",607540
"12795",2011,"Brazil",607540
"12796",2011,"Bulgaria",607540
"12797",2011,"Canada",607540
"12798",2011,"Chile",607540
"12799",2011,"France",607540
"12800",2011,"Germany",607540
"12801",2011,"Hungary",607540
"12802",2011,"Japan",607540
"12803",2011,"Mexico",607540
"12804",2011,"Netherlands",607540
"12805",2011,"New.Zealand",607540
"12806",2011,"Norway",607540
"12807",2011,"Paraguay",607540
"12808",2011,"Peru",607540
"12809",2011,"Poland",607540
"12810",2011,"Romania",607540
"12811",2011,"Russia",607540
"12812",2011,"South.Africa",607540
"12813",2011,"Spain",607540
"12814",2011,"Sweden",607540
"12815",2011,"Switzerland",607540
"12816",2011,"Ukraine",607540
"12817",2011,"United.States",607540
"12818",2011,"Uruguay",607540
"12819",2011,"Argentina",607540
"12820",2011,"Australia",607540
"12821",2011,"Austria",607540
"12822",2011,"Belgium",607540
"12823",2011,"Bolivia",607540
"12824",2011,"Brazil",607540
"12825",2011,"Bulgaria",607540
"12826",2011,"Canada",607540
"12827",2011,"Chile",607540
"12828",2011,"France",607540
"12829",2011,"Germany",607540
"12830",2011,"Hungary",607540
"12831",2011,"Japan",607540
"12832",2011,"Mexico",607540
"12833",2011,"Netherlands",607540
"12834",2011,"New.Zealand",607540
"12835",2011,"Norway",607540
"12836",2011,"Paraguay",607540
"12837",2011,"Peru",607540
"12838",2011,"Poland",607540
"12839",2011,"Romania",607540
"12840",2011,"Russia",607540
"12841",2011,"South.Africa",607540
"12842",2011,"Spain",607540
"12843",2011,"Sweden",607540
"12844",2011,"Switzerland",607540
"12845",2011,"Ukraine",607540
"12846",2011,"United.States",607540
"12847",2011,"Uruguay",607540
"12848",2011,"Argentina",607540
"12849",2011,"Australia",607540
"12850",2011,"Austria",607540
"12851",2011,"Belgium",607540
"12852",2011,"Bolivia",607540
"12853",2011,"Brazil",607540
"12854",2011,"Bulgaria",607540
"12855",2011,"Canada",607540
"12856",2011,"Chile",607540
"12857",2011,"France",607540
"12858",2011,"Germany",607540
"12859",2011,"Hungary",607540
"12860",2011,"Japan",607540
"12861",2011,"Mexico",607540
"12862",2011,"Netherlands",607540
"12863",2011,"New.Zealand",607540
"12864",2011,"Norway",607540
"12865",2011,"Paraguay",607540
"12866",2011,"Peru",607540
"12867",2011,"Poland",607540
"12868",2011,"Romania",607540
"12869",2011,"Russia",607540
"12870",2011,"South.Africa",607540
"12871",2011,"Spain",607540
"12872",2011,"Sweden",607540
"12873",2011,"Switzerland",607540
"12874",2011,"Ukraine",607540
"12875",2011,"United.States",607540
"12876",2011,"Uruguay",607540
"12877",2011,"Argentina",607540
"12878",2011,"Australia",607540
"12879",2011,"Austria",607540
"12880",2011,"Belgium",607540
